"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.vqa"	"Answer.vqa_answer"	"Answer.confidence"
"3YGE63DIN8LFI1S1AIXQ1R6KO2R0WK"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000014607.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YGE63DIN8LFI1S1AIXQ1R6KO2R0WK"	"3TR2532VIQJRCCCBVAZTAMIN03ZJ64"	"A39CN7ZXMNM2OB"	"Submitted"	"Tue May 09 20:26:39 CDT 2017"	"Mon Apr 24 20:25:50 CDT 2017"	"Mon Apr 24 20:26:39 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000014607.png"",""dataset"":""abstract"",""question"":""What are the boys playing with?"",""answer"":""Frisbee"",""rectangle"":{""startX"":91,""startY"":40.171875,""w"":463,""h"":265},""goPage2Time"":""2017-04-25T01:25:59.525Z"",""startDrawTime"":""2017-04-25T01:26:07.386Z"",""goPage3Time"":""2017-04-25T01:26:33.381Z"",""startInputTime"":""2017-04-25T01:26:37.152Z"",""submitTime"":""2017-04-25T01:26:46.017Z"",""deleteCnt"":5,""editCnt"":1,""keyTypeStream"":[70,73,83,66,69,69,82,73,83,66,69,69],""timeTypeStream"":[""2017-04-25T01:26:37.152Z"",""2017-04-25T01:26:37.511Z"",""2017-04-25T01:26:37.678Z"",""2017-04-25T01:26:38.204Z"",""2017-04-25T01:26:38.403Z"",""2017-04-25T01:26:38.593Z"",""2017-04-25T01:26:42.132Z"",""2017-04-25T01:26:42.415Z"",""2017-04-25T01:26:42.547Z"",""2017-04-25T01:26:43.248Z"",""2017-04-25T01:26:43.483Z"",""2017-04-25T01:26:43.676Z""],""confidence"":""yes""}"	"Frisbee"	"yes"
"3YGE63DIN8LFI1S1AIXQ1R6KO2R0WK"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000014607.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YGE63DIN8LFI1S1AIXQ1R6KO2R0WK"	"33JKGHPFYDJPK5OOXOY2SPWQZNJMNL"	"ARMGNUJBUW582"	"Submitted"	"Tue May 09 20:30:34 CDT 2017"	"Mon Apr 24 20:29:39 CDT 2017"	"Mon Apr 24 20:30:34 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000014607.png"",""dataset"":""abstract"",""question"":""What are the boys playing with?"",""answer"":""frisbee"",""rectangle"":{""startX"":237.5,""startY"":113.171875,""w"":43,""h"":31},""goPage2Time"":""2017-04-25T01:29:47.255Z"",""startDrawTime"":""2017-04-25T01:29:56.987Z"",""goPage3Time"":""2017-04-25T01:30:02.911Z"",""startInputTime"":""2017-04-25T01:30:14.343Z"",""submitTime"":""2017-04-25T01:30:30.068Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[70,82,73,83,66,69,69],""timeTypeStream"":[""2017-04-25T01:30:14.337Z"",""2017-04-25T01:30:14.640Z"",""2017-04-25T01:30:14.940Z"",""2017-04-25T01:30:15.267Z"",""2017-04-25T01:30:16.688Z"",""2017-04-25T01:30:17.503Z"",""2017-04-25T01:30:17.696Z""],""confidence"":""yes""}"	"frisbee"	"yes"
"3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000017882.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"3G2UL9A02E3YSHB9U1AW7WDE97V67E"	"A16TPV9T2VG2CJ"	"Submitted"	"Tue May 09 18:43:16 CDT 2017"	"Mon Apr 24 18:42:59 CDT 2017"	"Mon Apr 24 18:43:16 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000017882.png"",""dataset"":""abstract"",""question"":""What is behind the TV on the fireplace?"",""answer"":""Plant"",""rectangle"":{""startX"":83.17001342773437,""startY"":63.970001220703125,""w"":45,""h"":73},""goPage2Time"":""2017-04-24T23:42:18.257Z"",""startDrawTime"":""2017-04-24T23:42:22.869Z"",""goPage3Time"":""2017-04-24T23:42:28.398Z"",""startInputTime"":""2017-04-24T23:42:31.063Z"",""submitTime"":""2017-04-24T23:42:33.589Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[80,76,65,78,84],""timeTypeStream"":[""2017-04-24T23:42:31.062Z"",""2017-04-24T23:42:31.278Z"",""2017-04-24T23:42:31.461Z"",""2017-04-24T23:42:31.629Z"",""2017-04-24T23:42:31.838Z""],""confidence"":""yes""}"	"Plant"	"yes"
"3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000017882.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"336KAV9KYRHTP0O9U8OTUWGZX132YV"	"A3JGB77LDAM21N"	"Submitted"	"Tue May 09 19:13:40 CDT 2017"	"Mon Apr 24 19:13:19 CDT 2017"	"Mon Apr 24 19:13:40 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000017882.png"",""dataset"":""abstract"",""question"":""What is behind the TV on the fireplace?"",""answer"":""plant"",""rectangle"":{""startX"":65.5,""startY"":57.46665954589844,""w"":70,""h"":89},""goPage2Time"":""2017-04-25T00:13:25.929Z"",""startDrawTime"":""2017-04-25T00:13:29.963Z"",""goPage3Time"":""2017-04-25T00:13:33.047Z"",""startInputTime"":""2017-04-25T00:13:35.603Z"",""submitTime"":""2017-04-25T00:13:39.852Z"",""deleteCnt"":4,""editCnt"":1,""keyTypeStream"":[76,65,78,84,80,76,65,78,84],""timeTypeStream"":[""2017-04-25T00:13:35.588Z"",""2017-04-25T00:13:35.697Z"",""2017-04-25T00:13:35.855Z"",""2017-04-25T00:13:35.961Z"",""2017-04-25T00:13:37.319Z"",""2017-04-25T00:13:37.468Z"",""2017-04-25T00:13:37.552Z"",""2017-04-25T00:13:37.654Z"",""2017-04-25T00:13:37.723Z""],""confidence"":""yes""}"	"plant"	"yes"
"3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000017882.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"39GAF6DQWSP5WLB86T1VIE20NEOV1Z"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:47:09 CDT 2017"	"Mon Apr 24 19:46:49 CDT 2017"	"Mon Apr 24 19:47:09 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000017882.png"",""dataset"":""abstract"",""question"":""What is behind the TV on the fireplace?"",""answer"":""plant"",""rectangle"":{""startX"":66.0555419921875,""startY"":60.0555419921875,""w"":64,""h"":84},""goPage2Time"":""2017-04-25T00:47:04.124Z"",""startDrawTime"":""2017-04-25T00:47:09.161Z"",""goPage3Time"":""2017-04-25T00:47:18.429Z"",""startInputTime"":""2017-04-25T00:47:19.413Z"",""submitTime"":""2017-04-25T00:47:21.901Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[80,76,65,78,84],""timeTypeStream"":[""2017-04-25T00:47:19.411Z"",""2017-04-25T00:47:19.609Z"",""2017-04-25T00:47:19.715Z"",""2017-04-25T00:47:19.800Z"",""2017-04-25T00:47:19.907Z""],""confidence"":""yes""}"	"plant"	"yes"
"3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000017882.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"3N8OEVH1FSFV2T9CBJDSZIL0KX2OOG"	"A1PIWJSP8Q5UW7"	"Submitted"	"Tue May 09 20:07:51 CDT 2017"	"Mon Apr 24 20:07:14 CDT 2017"	"Mon Apr 24 20:07:51 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000017882.png"",""dataset"":""abstract"",""question"":""What is behind the TV on the fireplace?"",""answer"":""Plant"",""rectangle"":{""startX"":63.27777099609375,""startY"":47.458343505859375,""w"":44,""h"":69},""goPage2Time"":""2017-04-25T01:06:42.892Z"",""startDrawTime"":""2017-04-25T01:06:52.920Z"",""goPage3Time"":""2017-04-25T01:06:58.946Z"",""startInputTime"":""2017-04-25T01:07:02.050Z"",""submitTime"":""2017-04-25T01:07:06.291Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[80,76,65,78,84],""timeTypeStream"":[""2017-04-25T01:07:02.048Z"",""2017-04-25T01:07:02.294Z"",""2017-04-25T01:07:02.473Z"",""2017-04-25T01:07:02.696Z"",""2017-04-25T01:07:03.038Z""],""confidence"":""yes""}"	"Plant"	"yes"
"3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000017882.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3B623HUYJ4E4T9GVLH04XH9H1N78S0"	"3QY7M81QH8B5RWWYW54XHFIWA3K7KR"	"A39CN7ZXMNM2OB"	"Submitted"	"Tue May 09 20:35:58 CDT 2017"	"Mon Apr 24 20:35:16 CDT 2017"	"Mon Apr 24 20:35:58 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000017882.png"",""dataset"":""abstract"",""question"":""What is behind the TV on the fireplace?"",""answer"":""Potted Plant"",""rectangle"":{""startX"":83,""startY"":49.171875,""w"":127,""h"":99},""goPage2Time"":""2017-04-25T01:35:25.765Z"",""startDrawTime"":""2017-04-25T01:35:36.778Z"",""goPage3Time"":""2017-04-25T01:35:47.402Z"",""startInputTime"":""2017-04-25T01:35:52.888Z"",""submitTime"":""2017-04-25T01:36:04.505Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[80,79,84,84,69,68,80,76,65,78,84],""timeTypeStream"":[""2017-04-25T01:35:52.884Z"",""2017-04-25T01:35:53.149Z"",""2017-04-25T01:35:53.447Z"",""2017-04-25T01:35:53.661Z"",""2017-04-25T01:35:53.914Z"",""2017-04-25T01:35:54.189Z"",""2017-04-25T01:35:54.698Z"",""2017-04-25T01:35:54.923Z"",""2017-04-25T01:35:55.099Z"",""2017-04-25T01:35:55.329Z"",""2017-04-25T01:35:55.516Z""],""confidence"":""yes""}"	"Potted Plant"	"yes"
"35NNO802AVK02203M7V9BCTPHK4IN6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000006524.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35NNO802AVK02203M7V9BCTPHK4IN6"	"3IXEICO7938LQF8G74DXCS5WY4M6TQ"	"A16TPV9T2VG2CJ"	"Submitted"	"Tue May 09 18:46:29 CDT 2017"	"Mon Apr 24 18:46:10 CDT 2017"	"Mon Apr 24 18:46:29 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000006524.png"",""dataset"":""abstract"",""question"":""Are the benches facing each other?"",""answer"":""no"",""rectangle"":{""startX"":179.17001342773437,""startY"":171.97000122070312,""w"":181,""h"":105},""goPage2Time"":""2017-04-24T23:45:30.058Z"",""startDrawTime"":""2017-04-24T23:45:34.223Z"",""goPage3Time"":""2017-04-24T23:45:41.896Z"",""startInputTime"":""2017-04-24T23:45:44.162Z"",""submitTime"":""2017-04-24T23:45:46.369Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-24T23:45:44.160Z"",""2017-04-24T23:45:44.520Z""],""confidence"":""yes""}"	"no"	"yes"
"35NNO802AVK02203M7V9BCTPHK4IN6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000006524.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35NNO802AVK02203M7V9BCTPHK4IN6"	"3LEP4MGT3HPKF2TEH5UQI4929KCDB4"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:57:19 CDT 2017"	"Mon Apr 24 19:57:06 CDT 2017"	"Mon Apr 24 19:57:19 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000006524.png"",""dataset"":""abstract"",""question"":""Are the benches facing each other?"",""answer"":""no"",""rectangle"":{""startX"":177.0555419921875,""startY"":174.0555419921875,""w"":174,""h"":104},""goPage2Time"":""2017-04-25T00:57:20.231Z"",""startDrawTime"":""2017-04-25T00:57:24.187Z"",""goPage3Time"":""2017-04-25T00:57:28.941Z"",""startInputTime"":""2017-04-25T00:57:29.532Z"",""submitTime"":""2017-04-25T00:57:31.171Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T00:57:29.530Z"",""2017-04-25T00:57:29.615Z""],""confidence"":""yes""}"	"no"	"yes"
"35NNO802AVK02203M7V9BCTPHK4IN6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000006524.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35NNO802AVK02203M7V9BCTPHK4IN6"	"3HSYG7LRBKNTMB3IFZT6LKNIGNJKK9"	"A39CN7ZXMNM2OB"	"Submitted"	"Tue May 09 20:19:00 CDT 2017"	"Mon Apr 24 20:18:33 CDT 2017"	"Mon Apr 24 20:19:00 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000006524.png"",""dataset"":""abstract"",""question"":""Are the benches facing each other?"",""answer"":""No"",""rectangle"":{""startX"":177,""startY"":161.171875,""w"":180,""h"":118},""goPage2Time"":""2017-04-25T01:18:42.516Z"",""startDrawTime"":""2017-04-25T01:18:45.584Z"",""goPage3Time"":""2017-04-25T01:18:59.389Z"",""startInputTime"":""2017-04-25T01:19:03.754Z"",""submitTime"":""2017-04-25T01:19:06.767Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T01:19:03.752Z"",""2017-04-25T01:19:04.126Z""],""confidence"":""yes""}"	"No"	"yes"
"35NNO802AVK02203M7V9BCTPHK4IN6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000006524.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35NNO802AVK02203M7V9BCTPHK4IN6"	"3EICBYG645LGSTLC51CWWMAXWPAJCW"	"A1PIWJSP8Q5UW7"	"Submitted"	"Tue May 09 20:26:39 CDT 2017"	"Mon Apr 24 20:26:13 CDT 2017"	"Mon Apr 24 20:26:39 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000006524.png"",""dataset"":""abstract"",""question"":""Are the benches facing each other?"",""answer"":""no"",""rectangle"":{""startX"":147.27777099609375,""startY"":137.90277099609375,""w"":144,""h"":84},""goPage2Time"":""2017-04-25T01:25:31.310Z"",""startDrawTime"":""2017-04-25T01:25:44.177Z"",""goPage3Time"":""2017-04-25T01:25:49.428Z"",""startInputTime"":""2017-04-25T01:25:51.853Z"",""submitTime"":""2017-04-25T01:25:53.645Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T01:25:51.850Z"",""2017-04-25T01:25:52.156Z""],""confidence"":""yes""}"	"no"	"yes"
"35NNO802AVK02203M7V9BCTPHK4IN6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000006524.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=35NNO802AVK02203M7V9BCTPHK4IN6"	"3DL65MZB8E48HDZKR015Z6X5RHHCE7"	"AWMQYV1RQM94M"	"Submitted"	"Tue May 09 21:21:38 CDT 2017"	"Mon Apr 24 21:21:16 CDT 2017"	"Mon Apr 24 21:21:38 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000006524.png"",""dataset"":""abstract"",""question"":""Are the benches facing each other?"",""answer"":""no"",""rectangle"":{""startX"":170.1666259765625,""startY"":171.8333282470703,""w"":192,""h"":102},""goPage2Time"":""2017-04-25T02:21:21.250Z"",""startDrawTime"":""2017-04-25T02:21:27.958Z"",""goPage3Time"":""2017-04-25T02:21:30.867Z"",""startInputTime"":""2017-04-25T02:21:33.238Z"",""submitTime"":""2017-04-25T02:21:37.420Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T02:21:33.224Z"",""2017-04-25T02:21:33.602Z""],""confidence"":""yes""}"	"no"	"yes"
"3VIVIU06FK0UKKF3A6G9YX4PCUUIM6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000002125.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VIVIU06FK0UKKF3A6G9YX4PCUUIM6"	"3JAOYWH7VJTKPL29W2EIABMHUS89L1"	"A3JGB77LDAM21N"	"Submitted"	"Tue May 09 18:54:31 CDT 2017"	"Mon Apr 24 18:52:47 CDT 2017"	"Mon Apr 24 18:54:31 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000002125.png"",""dataset"":""abstract"",""question"":""Is the dog sleeping?"",""answer"":""No"",""rectangle"":{""startX"":137.5,""startY"":183.4666748046875,""w"":109,""h"":112},""goPage2Time"":""2017-04-24T23:52:59.869Z"",""startDrawTime"":""2017-04-24T23:53:47.137Z"",""goPage3Time"":""2017-04-24T23:54:00.892Z"",""startInputTime"":""2017-04-24T23:54:02.734Z"",""submitTime"":""2017-04-24T23:54:31.014Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-24T23:54:02.724Z"",""2017-04-24T23:54:02.845Z""],""confidence"":""yes""}"	"No"	"yes"
"3VIVIU06FK0UKKF3A6G9YX4PCUUIM6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000002125.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VIVIU06FK0UKKF3A6G9YX4PCUUIM6"	"3ATTHHXXWBD80GC1EFNJYYG7KR5XIU"	"A16TPV9T2VG2CJ"	"Submitted"	"Tue May 09 19:10:39 CDT 2017"	"Mon Apr 24 19:10:24 CDT 2017"	"Mon Apr 24 19:10:39 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000002125.png"",""dataset"":""abstract"",""question"":""Is the dog sleeping?"",""answer"":""no"",""rectangle"":{""startX"":156.17001342773437,""startY"":191.97000122070312,""w"":93,""h"":99},""goPage2Time"":""2017-04-25T00:09:43.441Z"",""startDrawTime"":""2017-04-25T00:09:46.055Z"",""goPage3Time"":""2017-04-25T00:09:52.007Z"",""startInputTime"":""2017-04-25T00:09:54.322Z"",""submitTime"":""2017-04-25T00:09:56.448Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T00:09:54.320Z"",""2017-04-25T00:09:54.551Z""],""confidence"":""yes""}"	"no"	"yes"
"3VIVIU06FK0UKKF3A6G9YX4PCUUIM6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000002125.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VIVIU06FK0UKKF3A6G9YX4PCUUIM6"	"3HVVDCPGTFHN9ZIMDN8PVJPPXEGYTJ"	"A64ZW1TX2A7I4"	"Submitted"	"Tue May 09 19:22:17 CDT 2017"	"Mon Apr 24 19:21:48 CDT 2017"	"Mon Apr 24 19:22:17 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000002125.png"",""dataset"":""abstract"",""question"":""Is the dog sleeping?"",""answer"":""no"",""rectangle"":{""startX"":142.5,""startY"":181.171875,""w"":104,""h"":97},""goPage2Time"":""2017-04-25T00:22:22.090Z"",""startDrawTime"":""2017-04-25T00:22:27.681Z"",""goPage3Time"":""2017-04-25T00:22:42.604Z"",""startInputTime"":""2017-04-25T00:22:44.230Z"",""submitTime"":""2017-04-25T00:22:46.736Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T00:22:44.214Z"",""2017-04-25T00:22:44.334Z""],""confidence"":""yes""}"	"no"	"yes"
"3VIVIU06FK0UKKF3A6G9YX4PCUUIM6"	"3LJ9P5KQ1644D6TBHD84QFMYR7AYTS"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Mon Apr 24 18:25:08 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"abstract_v002_train2015_000000002125.png"	"600"	"1296000"	"Mon May 01 18:25:08 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VIVIU06FK0UKKF3A6G9YX4PCUUIM6"	"34MAJL3QP5C2CB6891ERXHHK8F634Q"	"ATR6RB1RULOC0"	"Submitted"	"Tue May 09 19:54:38 CDT 2017"	"Mon Apr 24 19:54:26 CDT 2017"	"Mon Apr 24 19:54:38 CDT 2017"	""	""	""	""	""	"{""image"":""abstract_v002_train2015_000000002125.png"",""dataset"":""abstract"",""question"":""Is the dog sleeping?"",""answer"":""no"",""rectangle"":{""startX"":178.0555419921875,""startY"":189.0555419921875,""w"":70,""h"":100},""goPage2Time"":""2017-04-25T00:54:40.000Z"",""startDrawTime"":""2017-04-25T00:54:43.420Z"",""goPage3Time"":""2017-04-25T00:54:45.493Z"",""startInputTime"":""2017-04-25T00:54:48.722Z"",""submitTime"":""2017-04-25T00:54:50.391Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-04-25T00:54:48.720Z"",""2017-04-25T00:54:48.837Z""],""confidence"":""yes""}"	"no"	"yes"
