hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.vqa	Answer.confidence	Answer.vqa_answer
3YGYP13641XDV13MCUPIP4UG4LPNRR	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000238203.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3YGYP13641XDV13MCUPIP4UG4LPNRR	3HMVI3QICKHM0F6DB4OFPD6U5EE1Y4	ARLGZWN6W91WD	Submitted	Wed May 17 13:07:35 CDT 2017	Tue May 02 13:07:25 CDT 2017	Tue May 02 13:07:35 CDT 2017						"{""image"":""COCO_train2014_000000238203.jpg"",""dataset"":""vizwiz"",""question"":""What color is the photo?"",""answer"":""black and white"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:07:25.354Z"",""startInputTime"":""2017-05-02T18:07:28.156Z"",""submitTime"":""2017-05-02T18:07:34.049Z"",""deleteCnt"":3,""editCnt"":2,""keyTypeStream"":[66,76,65,67,75,65,78,68,87,72,73,79,89,69,84,69],""timeTypeStream"":[""2017-05-02T18:07:28.151Z"",""2017-05-02T18:07:28.341Z"",""2017-05-02T18:07:28.405Z"",""2017-05-02T18:07:28.672Z"",""2017-05-02T18:07:28.725Z"",""2017-05-02T18:07:28.861Z"",""2017-05-02T18:07:28.966Z"",""2017-05-02T18:07:29.061Z"",""2017-05-02T18:07:29.288Z"",""2017-05-02T18:07:29.373Z"",""2017-05-02T18:07:29.442Z"",""2017-05-02T18:07:29.449Z"",""2017-05-02T18:07:30.333Z"",""2017-05-02T18:07:30.507Z"",""2017-05-02T18:07:30.901Z"",""2017-05-02T18:07:31.419Z""],""confidence"":""yes""}"	yes	black and white
3YGYP13641XDV13MCUPIP4UG4LPNRR	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000238203.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3YGYP13641XDV13MCUPIP4UG4LPNRR	3VHP9MDGRO90NRZGMBLBHOI530FCF8	A22IIMLQ7K4B3M	Submitted	Wed May 17 13:12:16 CDT 2017	Tue May 02 13:08:04 CDT 2017	Tue May 02 13:12:16 CDT 2017						"{""image"":""COCO_train2014_000000238203.jpg"",""dataset"":""vizwiz"",""question"":""What color is the photo?"",""answer"":""Black and White"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:12:02.288Z"",""startInputTime"":""2017-05-02T18:12:11.330Z"",""submitTime"":""2017-05-02T18:12:16.440Z"",""deleteCnt"":4,""editCnt"":1,""keyTypeStream"":[71,82,69,89,66,76,65,67,75,65,78,68,87,72,73,84,69],""timeTypeStream"":[""2017-05-02T18:12:11.328Z"",""2017-05-02T18:12:11.494Z"",""2017-05-02T18:12:11.495Z"",""2017-05-02T18:12:11.669Z"",""2017-05-02T18:12:12.765Z"",""2017-05-02T18:12:12.925Z"",""2017-05-02T18:12:13.081Z"",""2017-05-02T18:12:13.238Z"",""2017-05-02T18:12:13.325Z"",""2017-05-02T18:12:13.485Z"",""2017-05-02T18:12:13.566Z"",""2017-05-02T18:12:13.646Z"",""2017-05-02T18:12:13.820Z"",""2017-05-02T18:12:13.903Z"",""2017-05-02T18:12:13.985Z"",""2017-05-02T18:12:14.064Z"",""2017-05-02T18:12:14.145Z""],""confidence"":""yes""}"	yes	Black and White
3YGYP13641XDV13MCUPIP4UG4LPNRR	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000238203.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3YGYP13641XDV13MCUPIP4UG4LPNRR	308XBLVESJTEGCCJZ6PANTQ6O3RBRW	A37WDOIQH6JM6V	Submitted	Wed May 17 13:16:23 CDT 2017	Tue May 02 13:16:06 CDT 2017	Tue May 02 13:16:23 CDT 2017						"{""image"":""COCO_train2014_000000238203.jpg"",""dataset"":""vizwiz"",""question"":""What color is the photo?"",""answer"":""black and white"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:16:08.358Z"",""startInputTime"":""2017-05-02T18:16:14.516Z"",""submitTime"":""2017-05-02T18:16:22.134Z"",""deleteCnt"":2,""editCnt"":1,""keyTypeStream"":[66,76,65,67,75,65,78,65,78,68,87,72,73,84,69],""timeTypeStream"":[""2017-05-02T18:16:14.511Z"",""2017-05-02T18:16:14.659Z"",""2017-05-02T18:16:14.796Z"",""2017-05-02T18:16:15.137Z"",""2017-05-02T18:16:15.251Z"",""2017-05-02T18:16:15.698Z"",""2017-05-02T18:16:15.891Z"",""2017-05-02T18:16:17.310Z"",""2017-05-02T18:16:17.477Z"",""2017-05-02T18:16:17.646Z"",""2017-05-02T18:16:18.060Z"",""2017-05-02T18:16:18.231Z"",""2017-05-02T18:16:18.351Z"",""2017-05-02T18:16:18.514Z"",""2017-05-02T18:16:18.770Z""],""confidence"":""yes""}"	yes	black and white
3YGYP13641XDV13MCUPIP4UG4LPNRR	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000238203.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3YGYP13641XDV13MCUPIP4UG4LPNRR	3B2X28YI3X4LUTEZ7IMCCYZASGE6BU	A2GS41OJ2X0HJ8	Submitted	Wed May 17 13:23:46 CDT 2017	Tue May 02 13:23:30 CDT 2017	Tue May 02 13:23:46 CDT 2017						"{""image"":""COCO_train2014_000000238203.jpg"",""dataset"":""vizwiz"",""question"":""What color is the photo?"",""answer"":""black and white"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:23:32.123Z"",""startInputTime"":""2017-05-02T18:23:35.296Z"",""submitTime"":""2017-05-02T18:23:46.309Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,76,65,67,75,65,78,68,87,72,73,84,69],""timeTypeStream"":[""2017-05-02T18:23:35.290Z"",""2017-05-02T18:23:35.672Z"",""2017-05-02T18:23:36.147Z"",""2017-05-02T18:23:36.583Z"",""2017-05-02T18:23:37.173Z"",""2017-05-02T18:23:37.676Z"",""2017-05-02T18:23:38.178Z"",""2017-05-02T18:23:38.672Z"",""2017-05-02T18:23:38.993Z"",""2017-05-02T18:23:39.588Z"",""2017-05-02T18:23:39.892Z"",""2017-05-02T18:23:40.262Z"",""2017-05-02T18:23:40.541Z""],""confidence"":""yes""}"	yes	black and white
372AGES0I4TI7VHQE0CRN6LE6ZZXRL	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000082759.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=372AGES0I4TI7VHQE0CRN6LE6ZZXRL	3U0SRXB7CEUGHL1G2WUJEOQ05S4NRW	A1VJAKNGJPT0M3	Submitted	Wed May 17 13:12:27 CDT 2017	Tue May 02 13:11:46 CDT 2017	Tue May 02 13:12:27 CDT 2017						"{""image"":""COCO_train2014_000000082759.jpg"",""dataset"":""vizwiz"",""question"":""What color is the man's jacket?"",""answer"":""It is beige"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:11:45.016Z"",""startInputTime"":""2017-05-02T18:11:48.339Z"",""submitTime"":""2017-05-02T18:12:24.835Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[66,69,73,71,72,69,73,84,73,83],""timeTypeStream"":[""2017-05-02T18:11:48.332Z"",""2017-05-02T18:11:48.602Z"",""2017-05-02T18:11:48.738Z"",""2017-05-02T18:11:48.874Z"",""2017-05-02T18:11:49.002Z"",""2017-05-02T18:11:50.098Z"",""2017-05-02T18:12:22.049Z"",""2017-05-02T18:12:22.353Z"",""2017-05-02T18:12:22.753Z"",""2017-05-02T18:12:22.873Z""],""confidence"":""yes""}"	yes	It is beige
372AGES0I4TI7VHQE0CRN6LE6ZZXRL	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000082759.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=372AGES0I4TI7VHQE0CRN6LE6ZZXRL	3VA45EW49OCA612B5HFHNM8SR4GO1H	ABNJZG6Q8TVDQ	Submitted	Wed May 17 13:22:52 CDT 2017	Tue May 02 13:22:32 CDT 2017	Tue May 02 13:22:52 CDT 2017						"{""image"":""COCO_train2014_000000082759.jpg"",""dataset"":""vizwiz"",""question"":""What color is the man's jacket?"",""answer"":""TAN"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:22:32.501Z"",""startInputTime"":""2017-05-02T18:22:43.027Z"",""submitTime"":""2017-05-02T18:22:50.950Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,65,78],""timeTypeStream"":[""2017-05-02T18:22:43.007Z"",""2017-05-02T18:22:43.328Z"",""2017-05-02T18:22:44.506Z""],""confidence"":""yes""}"	yes	TAN
372AGES0I4TI7VHQE0CRN6LE6ZZXRL	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000082759.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=372AGES0I4TI7VHQE0CRN6LE6ZZXRL	37Q970SNZFXP4TU4CYWQ7RITOTJS1I	A3L1OIVE57IMT2	Submitted	Wed May 17 13:23:50 CDT 2017	Tue May 02 13:23:43 CDT 2017	Tue May 02 13:23:50 CDT 2017						"{""image"":""COCO_train2014_000000082759.jpg"",""dataset"":""vizwiz"",""question"":""What color is the man's jacket?"",""answer"":""tan"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:23:44.354Z"",""startInputTime"":""2017-05-02T18:23:48.194Z"",""submitTime"":""2017-05-02T18:23:50.591Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,65,78],""timeTypeStream"":[""2017-05-02T18:23:48.191Z"",""2017-05-02T18:23:48.335Z"",""2017-05-02T18:23:48.387Z""],""confidence"":""yes""}"	yes	tan
372AGES0I4TI7VHQE0CRN6LE6ZZXRL	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000082759.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=372AGES0I4TI7VHQE0CRN6LE6ZZXRL	3VP0C6EFSHLHDKIWY7CLQEA44FI6MJ	A24D98LB6OALQY	Submitted	Wed May 17 13:24:11 CDT 2017	Tue May 02 13:23:55 CDT 2017	Tue May 02 13:24:11 CDT 2017						"{""image"":""COCO_train2014_000000082759.jpg"",""dataset"":""vizwiz"",""question"":""What color is the man's jacket?"",""answer"":""beige"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:23:56.661Z"",""startInputTime"":""2017-05-02T18:24:02.882Z"",""submitTime"":""2017-05-02T18:24:10.935Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[84,66,69,73,71,69],""timeTypeStream"":[""2017-05-02T18:24:02.878Z"",""2017-05-02T18:24:05.156Z"",""2017-05-02T18:24:05.315Z"",""2017-05-02T18:24:05.677Z"",""2017-05-02T18:24:06.145Z"",""2017-05-02T18:24:06.513Z""],""confidence"":""yes""}"	yes	beige
372AGES0I4TI7VHQE0CRN6LE6ZZXRL	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000082759.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=372AGES0I4TI7VHQE0CRN6LE6ZZXRL	30OG32W0SV0R8HWBGQAJFHRHQ3GNEL	A1UBNUY60OGSA1	Submitted	Wed May 17 13:28:26 CDT 2017	Tue May 02 13:28:20 CDT 2017	Tue May 02 13:28:26 CDT 2017						"{""image"":""COCO_train2014_000000082759.jpg"",""dataset"":""vizwiz"",""question"":""What color is the man's jacket?"",""answer"":""tan "",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:28:21.032Z"",""startInputTime"":""2017-05-02T18:28:23.517Z"",""submitTime"":""2017-05-02T18:28:25.606Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[84,65,78],""timeTypeStream"":[""2017-05-02T18:28:23.496Z"",""2017-05-02T18:28:23.638Z"",""2017-05-02T18:28:23.821Z""],""confidence"":""yes""}"	yes	tan 
3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000404486.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3T3IWE1XG7CE0XR0MDRVIXMNYONQTY	A15VRRHQCLJHC8	Submitted	Wed May 17 13:04:14 CDT 2017	Tue May 02 13:02:58 CDT 2017	Tue May 02 13:04:14 CDT 2017						"{""image"":""COCO_train2014_000000404486.jpg"",""dataset"":""vizwiz"",""question"":""How many donuts appear to have NOT been flipped?"",""answer"":""6"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:03:01.065Z"",""startInputTime"":""2017-05-02T18:04:09.529Z"",""submitTime"":""2017-05-02T18:04:14.531Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[],""timeTypeStream"":[],""confidence"":""yes""}"	yes	6
3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000404486.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3SNLUL3WO5CI9DQCUD99679V7W8UL5	A3AV8KOZW78IEW	Submitted	Wed May 17 13:14:58 CDT 2017	Tue May 02 13:14:36 CDT 2017	Tue May 02 13:14:58 CDT 2017						"{""image"":""COCO_train2014_000000404486.jpg"",""dataset"":""vizwiz"",""question"":""How many donuts appear to have NOT been flipped?"",""answer"":""6"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:20:41.091Z"",""startInputTime"":""2017-05-02T18:20:55.454Z"",""submitTime"":""2017-05-02T18:21:02.300Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[54],""timeTypeStream"":[""2017-05-02T18:20:55.447Z""],""confidence"":""maybe""}"	maybe	6
3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000404486.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	30X31N5D64FLYH748HPJISBWSNPASO	A150CIC6SJN8JC	Submitted	Wed May 17 13:18:32 CDT 2017	Tue May 02 13:18:12 CDT 2017	Tue May 02 13:18:32 CDT 2017								8
3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000404486.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3XCC1ODXDM01KIE8IOM0IIL5A3SQRN	A3L1OIVE57IMT2	Submitted	Wed May 17 13:21:55 CDT 2017	Tue May 02 13:21:08 CDT 2017	Tue May 02 13:21:55 CDT 2017						"{""image"":""COCO_train2014_000000404486.jpg"",""dataset"":""vizwiz"",""question"":""How many donuts appear to have NOT been flipped?"",""answer"":""6"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:21:46.189Z"",""startInputTime"":""2017-05-02T18:21:53.091Z"",""submitTime"":""2017-05-02T18:21:55.456Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[54],""timeTypeStream"":[""2017-05-02T18:21:53.087Z""],""confidence"":""yes""}"	yes	6
3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000404486.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3EFNPKWBMSCIR3QD0YMOWUVNQEZ03Q	3MYYFCXHJ4W36NIW4GLBGB6TC204GO	ACRTRQ23XH20E	Submitted	Wed May 17 13:25:12 CDT 2017	Tue May 02 13:24:51 CDT 2017	Tue May 02 13:25:12 CDT 2017						"{""image"":""COCO_train2014_000000404486.jpg"",""dataset"":""vizwiz"",""question"":""How many donuts appear to have NOT been flipped?"",""answer"":""6"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:24:52.348Z"",""startInputTime"":""2017-05-02T18:25:09.805Z"",""submitTime"":""2017-05-02T18:25:11.925Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[54],""timeTypeStream"":[""2017-05-02T18:25:09.738Z""],""confidence"":""maybe""}"	maybe	6
386T3MLZLNJ4S0WJCFHKNB3Y60R80Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000424991.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNJ4S0WJCFHKNB3Y60R80Q	3O7L7BFSHFEZUGLKJAXRA9V044KIEY	A3L1OIVE57IMT2	Submitted	Wed May 17 13:09:31 CDT 2017	Tue May 02 13:09:24 CDT 2017	Tue May 02 13:09:31 CDT 2017						"{""image"":""COCO_train2014_000000424991.jpg"",""dataset"":""vizwiz"",""question"":""What color is her outfit?"",""answer"":""yellow"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:09:25.591Z"",""startInputTime"":""2017-05-02T18:09:28.149Z"",""submitTime"":""2017-05-02T18:09:31.271Z"",""deleteCnt"":2,""editCnt"":1,""keyTypeStream"":[84,69,89,69,76,76,79,87],""timeTypeStream"":[""2017-05-02T18:09:28.146Z"",""2017-05-02T18:09:28.298Z"",""2017-05-02T18:09:29.290Z"",""2017-05-02T18:09:29.394Z"",""2017-05-02T18:09:29.502Z"",""2017-05-02T18:09:29.649Z"",""2017-05-02T18:09:29.839Z"",""2017-05-02T18:09:29.931Z""],""confidence"":""yes""}"	yes	yellow
386T3MLZLNJ4S0WJCFHKNB3Y60R80Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000424991.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNJ4S0WJCFHKNB3Y60R80Q	3C8HJ7UOP8JJ1U270C9WNC3Z9JDMZO	ATHS9GUME1XCA	Submitted	Wed May 17 13:10:24 CDT 2017	Tue May 02 13:10:00 CDT 2017	Tue May 02 13:10:24 CDT 2017						"{""image"":""COCO_train2014_000000424991.jpg"",""dataset"":""vizwiz"",""question"":""What color is her outfit?"",""answer"":""yellow and white"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:10:04.133Z"",""startInputTime"":""2017-05-02T18:10:09.861Z"",""submitTime"":""2017-05-02T18:10:23.003Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,76,76,79,87,65,78,68,87,72,73,84,69],""timeTypeStream"":[""2017-05-02T18:10:09.853Z"",""2017-05-02T18:10:10.217Z"",""2017-05-02T18:10:10.891Z"",""2017-05-02T18:10:11.063Z"",""2017-05-02T18:10:11.401Z"",""2017-05-02T18:10:11.766Z"",""2017-05-02T18:10:13.344Z"",""2017-05-02T18:10:13.964Z"",""2017-05-02T18:10:14.462Z"",""2017-05-02T18:10:15.293Z"",""2017-05-02T18:10:16.017Z"",""2017-05-02T18:10:16.460Z"",""2017-05-02T18:10:16.816Z"",""2017-05-02T18:10:17.175Z""],""confidence"":""yes""}"	yes	yellow and white
386T3MLZLNJ4S0WJCFHKNB3Y60R80Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000424991.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNJ4S0WJCFHKNB3Y60R80Q	3D4CH1LGEBI43TO8LBH2XJH9YUD9GO	A1VJAKNGJPT0M3	Submitted	Wed May 17 13:14:47 CDT 2017	Tue May 02 13:14:35 CDT 2017	Tue May 02 13:14:47 CDT 2017						"{""image"":""COCO_train2014_000000424991.jpg"",""dataset"":""vizwiz"",""question"":""What color is her outfit?"",""answer"":""Yellow and white."",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:14:34.520Z"",""startInputTime"":""2017-05-02T18:14:38.262Z"",""submitTime"":""2017-05-02T18:14:45.696Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,76,76,79,87,65,78,68,87,72,73,84,69],""timeTypeStream"":[""2017-05-02T18:14:38.254Z"",""2017-05-02T18:14:38.462Z"",""2017-05-02T18:14:38.678Z"",""2017-05-02T18:14:38.854Z"",""2017-05-02T18:14:39.038Z"",""2017-05-02T18:14:39.183Z"",""2017-05-02T18:14:39.510Z"",""2017-05-02T18:14:39.686Z"",""2017-05-02T18:14:39.791Z"",""2017-05-02T18:14:40.390Z"",""2017-05-02T18:14:40.566Z"",""2017-05-02T18:14:40.742Z"",""2017-05-02T18:14:40.814Z"",""2017-05-02T18:14:40.926Z""],""confidence"":""yes""}"	yes	Yellow and white.
386T3MLZLNJ4S0WJCFHKNB3Y60R80Q	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:16 CDT 2017	5	0	0	0	Reviewable	NotReviewed	COCO_train2014_000000424991.jpg	600	1296000	Tue May 09 12:58:16 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=386T3MLZLNJ4S0WJCFHKNB3Y60R80Q	34YB12FSQZDJAD72AKL725NTYTKGMU	A2OXXHGAM7B0Y	Submitted	Wed May 17 13:20:59 CDT 2017	Tue May 02 13:20:53 CDT 2017	Tue May 02 13:20:59 CDT 2017						"{""image"":""COCO_train2014_000000424991.jpg"",""dataset"":""vizwiz"",""question"":""What color is her outfit?"",""answer"":""yellow"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:20:52.797Z"",""startInputTime"":""2017-05-02T18:20:55.299Z"",""submitTime"":""2017-05-02T18:20:57.746Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,76,76,79,87],""timeTypeStream"":[""2017-05-02T18:20:55.295Z"",""2017-05-02T18:20:55.384Z"",""2017-05-02T18:20:55.682Z"",""2017-05-02T18:20:55.838Z"",""2017-05-02T18:20:56.104Z"",""2017-05-02T18:20:56.203Z""],""confidence"":""yes""}"	yes	yellow
