"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.vqa"	"Answer.confidence"	"Answer.vqa_answer"
"3EQPA8A374KQE2YS7DR3I0FY4E7JZ8"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000467063.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3EQPA8A374KQE2YS7DR3I0FY4E7JZ8"	"3VE8AYVF8NMYBO935Z56F2MMDVX8F9"	"A314XJY8V1YL12"	"Submitted"	"Thu May 11 13:13:02 CDT 2017"	"Wed Apr 26 13:12:47 CDT 2017"	"Wed Apr 26 13:13:02 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000467063.jpg"",""dataset"":""real"",""question"":""What is on the man's head?"",""answer"":""hat"",""rectangle"":{""startX"":351.70001220703125,""startY"":141.1666717529297,""w"":30,""h"":24},""goPage2Time"":""2017-04-26T18:12:49.889Z"",""startDrawTime"":""2017-04-26T18:12:54.717Z"",""goPage3Time"":""2017-04-26T18:12:57.316Z"",""startInputTime"":""2017-04-26T18:12:59.956Z"",""submitTime"":""2017-04-26T18:13:02.373Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[72,65,84],""timeTypeStream"":[""2017-04-26T18:12:59.953Z"",""2017-04-26T18:13:00.112Z"",""2017-04-26T18:13:00.232Z""],""confidence"":""yes""}"	"yes"	"hat"
"3EQPA8A374KQE2YS7DR3I0FY4E7JZ8"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000467063.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3EQPA8A374KQE2YS7DR3I0FY4E7JZ8"	"34V1S5K3GTQ260Z29Y8GLS4K42E96Y"	"A1C6WBOVHW5N9X"	"Submitted"	"Thu May 11 13:29:43 CDT 2017"	"Wed Apr 26 13:29:06 CDT 2017"	"Wed Apr 26 13:29:43 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000467063.jpg"",""dataset"":""real"",""question"":""What is on the man's head?"",""answer"":""hat"",""rectangle"":{""startX"":350.5,""startY"":135.96665954589844,""w"":34,""h"":29},""goPage2Time"":""2017-04-26T18:29:11.506Z"",""startDrawTime"":""2017-04-26T18:29:19.067Z"",""goPage3Time"":""2017-04-26T18:29:29.381Z"",""startInputTime"":""2017-04-26T18:29:34.866Z"",""submitTime"":""2017-04-26T18:29:39.492Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[72,65,84],""timeTypeStream"":[""2017-04-26T18:29:34.860Z"",""2017-04-26T18:29:34.976Z"",""2017-04-26T18:29:35.026Z""],""confidence"":""yes""}"	"yes"	"hat"
"3EQPA8A374KQE2YS7DR3I0FY4E7JZ8"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000467063.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3EQPA8A374KQE2YS7DR3I0FY4E7JZ8"	"33NF62TLXKRYBRX0XETUK5N513MJKM"	"ATR6RB1RULOC0"	"Submitted"	"Thu May 11 16:18:35 CDT 2017"	"Wed Apr 26 16:18:19 CDT 2017"	"Wed Apr 26 16:18:35 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000467063.jpg"",""dataset"":""real"",""question"":""What is on the man's head?"",""answer"":""hat"",""rectangle"":{""startX"":352.0555419921875,""startY"":144.7222137451172,""w"":44,""h"":33},""goPage2Time"":""2017-04-26T21:18:37.165Z"",""startDrawTime"":""2017-04-26T21:18:41.728Z"",""goPage3Time"":""2017-04-26T21:18:44.125Z"",""startInputTime"":""2017-04-26T21:18:45.498Z"",""submitTime"":""2017-04-26T21:18:50.631Z"",""deleteCnt"":3,""editCnt"":1,""keyTypeStream"":[67,65,79,72,65,84],""timeTypeStream"":[""2017-04-26T21:18:45.497Z"",""2017-04-26T21:18:45.659Z"",""2017-04-26T21:18:45.862Z"",""2017-04-26T21:18:46.815Z"",""2017-04-26T21:18:46.938Z"",""2017-04-26T21:18:47.045Z""],""confidence"":""yes""}"	"yes"	"hat"
"3EQPA8A374KQE2YS7DR3I0FY4E7JZ8"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000467063.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3EQPA8A374KQE2YS7DR3I0FY4E7JZ8"	"3QHK8ZVMIN73DEH6UMSE1HH7IYMBL0"	"A16TPV9T2VG2CJ"	"Submitted"	"Thu May 11 17:15:16 CDT 2017"	"Wed Apr 26 17:15:02 CDT 2017"	"Wed Apr 26 17:15:16 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000467063.jpg"",""dataset"":""real"",""question"":""What is on the man's head?"",""answer"":""hat"",""rectangle"":{""startX"":349.1700134277344,""startY"":138.97000122070312,""w"":52,""h"":33},""goPage2Time"":""2017-04-26T22:14:18.807Z"",""startDrawTime"":""2017-04-26T22:14:22.623Z"",""goPage3Time"":""2017-04-26T22:14:25.760Z"",""startInputTime"":""2017-04-26T22:14:27.992Z"",""submitTime"":""2017-04-26T22:14:29.679Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[72,65,84],""timeTypeStream"":[""2017-04-26T22:14:27.990Z"",""2017-04-26T22:14:28.190Z"",""2017-04-26T22:14:28.342Z""],""confidence"":""yes""}"	"yes"	"hat"
"3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000180641.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3U84XHCDID23X4D1U8901IMZNEXZ4J"	"A34VJG7ZCJ8LX"	"Submitted"	"Thu May 11 13:42:30 CDT 2017"	"Wed Apr 26 13:41:52 CDT 2017"	"Wed Apr 26 13:42:30 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000180641.jpg"",""dataset"":""real"",""question"":""What is over the dog's mouth?"",""answer"":""muzzle"",""rectangle"":{""startX"":29.899993896484375,""startY"":222.77499389648438,""w"":144,""h"":122},""goPage2Time"":""2017-04-26T18:41:09.540Z"",""startDrawTime"":""2017-04-26T18:41:23.368Z"",""goPage3Time"":""2017-04-26T18:41:34.550Z"",""startInputTime"":""2017-04-26T18:41:37.151Z"",""submitTime"":""2017-04-26T18:41:42.691Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[77,85,90,90,76,69],""timeTypeStream"":[""2017-04-26T18:41:37.148Z"",""2017-04-26T18:41:37.507Z"",""2017-04-26T18:41:37.931Z"",""2017-04-26T18:41:38.072Z"",""2017-04-26T18:41:38.459Z"",""2017-04-26T18:41:38.811Z""],""confidence"":""yes""}"	"yes"	"muzzle"
"3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000180641.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3NG53N1RLW8A21YXJ21BRW0QF2XP88"	"ATR6RB1RULOC0"	"Submitted"	"Thu May 11 16:10:38 CDT 2017"	"Wed Apr 26 16:10:21 CDT 2017"	"Wed Apr 26 16:10:38 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000180641.jpg"",""dataset"":""real"",""question"":""What is over the dog's mouth?"",""answer"":""muzzel"",""rectangle"":{""startX"":73.0555419921875,""startY"":209.83334350585938,""w"":112,""h"":154},""goPage2Time"":""2017-04-26T21:10:39.455Z"",""startDrawTime"":""2017-04-26T21:10:44.513Z"",""goPage3Time"":""2017-04-26T21:10:46.856Z"",""startInputTime"":""2017-04-26T21:10:48.313Z"",""submitTime"":""2017-04-26T21:10:53.832Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[77,85,83,90,90,69,76],""timeTypeStream"":[""2017-04-26T21:10:48.311Z"",""2017-04-26T21:10:48.763Z"",""2017-04-26T21:10:48.919Z"",""2017-04-26T21:10:49.364Z"",""2017-04-26T21:10:49.593Z"",""2017-04-26T21:10:49.806Z"",""2017-04-26T21:10:50.637Z""],""confidence"":""yes""}"	"yes"	"muzzel"
"3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000180641.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3YDTZAI2WY5628STMX089O2NA0C14Q"	"AHMVMYPVL4K9W"	"Submitted"	"Thu May 11 20:55:14 CDT 2017"	"Wed Apr 26 20:54:27 CDT 2017"	"Wed Apr 26 20:55:14 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000180641.jpg"",""dataset"":""real"",""question"":""What is over the dog's mouth?"",""answer"":""mussle"",""rectangle"":{""startX"":77.5,""startY"":226.171875,""w"":94,""h"":110},""goPage2Time"":""2017-04-27T01:54:23.243Z"",""startDrawTime"":""2017-04-27T01:54:35.360Z"",""goPage3Time"":""2017-04-27T01:54:43.775Z"",""startInputTime"":""2017-04-27T01:54:47.262Z"",""submitTime"":""2017-04-27T01:54:55.995Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[77,85,83,83,76,69],""timeTypeStream"":[""2017-04-27T01:54:47.258Z"",""2017-04-27T01:54:47.448Z"",""2017-04-27T01:54:47.606Z"",""2017-04-27T01:54:47.753Z"",""2017-04-27T01:54:47.859Z"",""2017-04-27T01:54:47.975Z""],""confidence"":""yes""}"	"yes"	"mussle"
"3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000180641.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3QIYRE09Y46SOG2Z42F48X8N1HE1NS"	"A3VORMVEC48P9G"	"Submitted"	"Thu May 11 23:49:31 CDT 2017"	"Wed Apr 26 23:49:13 CDT 2017"	"Wed Apr 26 23:49:31 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000180641.jpg"",""dataset"":""real"",""question"":""What is over the dog's mouth?"",""answer"":""Muzzle"",""rectangle"":{""startX"":71.43002319335937,""startY"":229.0699920654297,""w"":100,""h"":109.60000610351562},""goPage2Time"":""2017-04-27T04:49:16.523Z"",""startDrawTime"":""2017-04-27T04:49:22.158Z"",""goPage3Time"":""2017-04-27T04:49:26.547Z"",""startInputTime"":""2017-04-27T04:49:26.555Z"",""submitTime"":""2017-04-27T04:49:31.782Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[77,85,90,90,76,69],""timeTypeStream"":[""2017-04-27T04:49:28.147Z"",""2017-04-27T04:49:28.387Z"",""2017-04-27T04:49:28.499Z"",""2017-04-27T04:49:28.627Z"",""2017-04-27T04:49:28.723Z"",""2017-04-27T04:49:28.851Z""],""confidence"":""yes""}"	"yes"	"Muzzle"
"3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000180641.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3ZTE0JGGCEGR7KEFVCZ0FYVZUQVCOL"	"34PGFRQONP0P6RRHMSCX8GH0OAHWJH"	"AWMQYV1RQM94M"	"Submitted"	"Thu May 11 23:50:52 CDT 2017"	"Wed Apr 26 23:50:09 CDT 2017"	"Wed Apr 26 23:50:52 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000180641.jpg"",""dataset"":""real"",""question"":""What is over the dog's mouth?"",""answer"":""a dog muter"",""rectangle"":{""startX"":60,""startY"":222.17578125,""w"":118,""h"":116},""goPage2Time"":""2017-04-27T04:50:40.382Z"",""startDrawTime"":""2017-04-27T04:50:45.524Z"",""goPage3Time"":""2017-04-27T04:50:48.343Z"",""startInputTime"":""2017-04-27T04:50:50.558Z"",""submitTime"":""2017-04-27T04:50:55.763Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[65,68,79,71,77,85,84,69,82],""timeTypeStream"":[""2017-04-27T04:50:50.551Z"",""2017-04-27T04:50:51.222Z"",""2017-04-27T04:50:51.379Z"",""2017-04-27T04:50:51.564Z"",""2017-04-27T04:50:51.954Z"",""2017-04-27T04:50:52.191Z"",""2017-04-27T04:50:52.315Z"",""2017-04-27T04:50:52.527Z"",""2017-04-27T04:50:52.603Z""],""confidence"":""no""}"	"no"	"a dog muter"
"3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000264567.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3IO1LGZLKAM2SVGS4622LW99KWN68X"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:33:42 CDT 2017"	"Wed Apr 26 12:33:26 CDT 2017"	"Wed Apr 26 12:33:42 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000264567.jpg"",""dataset"":""real"",""question"":""Are they wearing hats?"",""answer"":""yes"",""rectangle"":{""startX"":61,""startY"":28.966659545898438,""w"":373,""h"":63},""goPage2Time"":""2017-04-26T17:33:53.016Z"",""startDrawTime"":""2017-04-26T17:33:57.823Z"",""goPage3Time"":""2017-04-26T17:34:01.861Z"",""startInputTime"":""2017-04-26T17:34:03.729Z"",""submitTime"":""2017-04-26T17:34:05.718Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-26T17:34:03.723Z"",""2017-04-26T17:34:04.002Z"",""2017-04-26T17:34:04.210Z""],""confidence"":""yes""}"	"yes"	"yes"
"3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000264567.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3OVHNO1VE7QGX0WUNJAT4MG50RTDZD"	"A32QOCAC7XZJCP"	"Submitted"	"Thu May 11 14:15:35 CDT 2017"	"Wed Apr 26 14:15:17 CDT 2017"	"Wed Apr 26 14:15:35 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000264567.jpg"",""dataset"":""real"",""question"":""Are they wearing hats?"",""answer"":""Yes"",""rectangle"":{""startX"":76.04547119140625,""startY"":53.27557373046875,""w"":65,""h"":42},""goPage2Time"":""2017-05-08T05:21:49.120Z"",""startDrawTime"":""2017-05-08T05:21:52.331Z"",""goPage3Time"":""2017-05-08T05:21:55.493Z"",""startInputTime"":""2017-05-08T05:21:58.633Z"",""submitTime"":""2017-05-08T05:22:02.500Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89],""timeTypeStream"":[""2017-05-08T05:21:58.630Z""],""confidence"":""yes""}"	"yes"	"Yes"
"3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000264567.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3S06PH7KSSTJ24BMF811CSWTNDL1DJ"	"A39CN7ZXMNM2OB"	"Submitted"	"Thu May 11 15:12:50 CDT 2017"	"Wed Apr 26 15:12:29 CDT 2017"	"Wed Apr 26 15:12:50 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000264567.jpg"",""dataset"":""real"",""question"":""Are they wearing hats?"",""answer"":""yes"",""rectangle"":{""startX"":55,""startY"":33.171875,""w"":397,""h"":91},""goPage2Time"":""2017-04-26T20:12:32.932Z"",""startDrawTime"":""2017-04-26T20:12:38.332Z"",""goPage3Time"":""2017-04-26T20:12:45.979Z"",""startInputTime"":""2017-04-26T20:12:49.374Z"",""submitTime"":""2017-04-26T20:12:51.891Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-26T20:12:49.364Z"",""2017-04-26T20:12:49.902Z"",""2017-04-26T20:12:50.129Z""],""confidence"":""yes""}"	"yes"	"yes"
"3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000264567.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"31QNSG6A5SILWVUXNG7URA95F8O87H"	"A3QJWVR7M9XA1P"	"Submitted"	"Thu May 11 15:19:10 CDT 2017"	"Wed Apr 26 15:18:36 CDT 2017"	"Wed Apr 26 15:19:10 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000264567.jpg"",""dataset"":""real"",""question"":""Are they wearing hats?"",""answer"":""yes"",""rectangle"":{""startX"":74,""startY"":47.171875,""w"":354,""h"":35},""goPage2Time"":""2017-04-26T20:18:41.190Z"",""startDrawTime"":""2017-04-26T20:18:51.161Z"",""goPage3Time"":""2017-04-26T20:19:00.727Z"",""startInputTime"":""2017-04-26T20:19:03.623Z"",""submitTime"":""2017-04-26T20:19:10.539Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-04-26T20:19:03.618Z"",""2017-04-26T20:19:03.807Z"",""2017-04-26T20:19:04.048Z""],""confidence"":""yes""}"	"yes"	"yes"
"3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000264567.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3VJ4PFXFJ3VYRA1E7KFI89X0C9YAUU"	"3W2LOLRXLC4F9FGD5J23MW9WBKDRKJ"	"A2IUI6M52LN7FN"	"Submitted"	"Thu May 11 15:38:38 CDT 2017"	"Wed Apr 26 15:38:00 CDT 2017"	"Wed Apr 26 15:38:38 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000264567.jpg"",""dataset"":""real"",""question"":""Are they wearing hats?"",""answer"":""yes"",""rectangle"":{""startX"":68.89999389648438,""startY"":41.56666564941406,""w"":387,""h"":54},""goPage2Time"":""2017-04-26T20:38:09.132Z"",""startDrawTime"":""2017-04-26T20:38:21.405Z"",""goPage3Time"":""2017-04-26T20:38:30.850Z"",""startInputTime"":""2017-04-26T20:38:35.037Z"",""submitTime"":""2017-04-26T20:38:40.993Z"",""deleteCnt"":3,""editCnt"":1,""keyTypeStream"":[85,69,83,89,69,83],""timeTypeStream"":[""2017-04-26T20:38:35.034Z"",""2017-04-26T20:38:35.118Z"",""2017-04-26T20:38:35.187Z"",""2017-04-26T20:38:36.752Z"",""2017-04-26T20:38:36.805Z"",""2017-04-26T20:38:36.890Z""],""confidence"":""yes""}"	"yes"	"yes"
"3LEG2HW4UFBK3P9KZGR4GRDZQYRF2T"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000444350.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3LEG2HW4UFBK3P9KZGR4GRDZQYRF2T"	"3QIYRE09Y46SOG2Z42F48X8N1G4N12"	"A2ZOZP0FEQ420"	"Submitted"	"Thu May 11 12:24:12 CDT 2017"	"Wed Apr 26 12:23:48 CDT 2017"	"Wed Apr 26 12:24:12 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000444350.jpg"",""dataset"":""real"",""question"":""What color shirt is the man wearing?"",""answer"":""blue"",""rectangle"":{""startX"":412.5,""startY"":141.171875,""w"":295,""h"":148},""goPage2Time"":""2017-04-26T17:23:53.224Z"",""startDrawTime"":""2017-04-26T17:23:57.272Z"",""goPage3Time"":""2017-04-26T17:24:05.968Z"",""startInputTime"":""2017-04-26T17:24:08.561Z"",""submitTime"":""2017-04-26T17:24:12.672Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66,76,85,69],""timeTypeStream"":[""2017-04-26T17:24:08.561Z"",""2017-04-26T17:24:09.196Z"",""2017-04-26T17:24:09.575Z"",""2017-04-26T17:24:09.972Z""],""confidence"":""yes""}"	"yes"	"blue"
"3LEG2HW4UFBK3P9KZGR4GRDZQYRF2T"	"3D9187VUCM8XNJTVD0CB9NECK2KUIA"	"Answer question about image and give bounding box"	"Given an image and a question about it, can you answer the question and draw a bounding box to locate the evidence for your answer?"	"visual question answering, bounding box, image question"	"$0.02"	"Wed Apr 26 11:46:01 CDT 2017"	"5"	"0"	"0"	"0"	"Reviewable"	"NotReviewed"	"COCO_train2014_000000444350.jpg"	"600"	"1296000"	"Wed May 03 11:46:01 CDT 2017"	"https://requester.mturk.com/mturk/manageHIT?HITId=3LEG2HW4UFBK3P9KZGR4GRDZQYRF2T"	"3VD82FOHKRDUT4C9LE414IRJVN4CO0"	"A1J0GU26323WVA"	"Submitted"	"Thu May 11 12:46:16 CDT 2017"	"Wed Apr 26 12:46:01 CDT 2017"	"Wed Apr 26 12:46:16 CDT 2017"	""	""	""	""	""	"{""image"":""COCO_train2014_000000444350.jpg"",""dataset"":""real"",""question"":""What color shirt is the man wearing?"",""answer"":""blue"",""rectangle"":{""startX"":426,""startY"":145.96665954589844,""w"":113,""h"":139},""goPage2Time"":""2017-04-26T17:46:26.636Z"",""startDrawTime"":""2017-04-26T17:46:31.817Z"",""goPage3Time"":""2017-04-26T17:46:34.866Z"",""startInputTime"":""2017-04-26T17:46:36.459Z"",""submitTime"":""2017-04-26T17:46:39.048Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[66],""timeTypeStream"":[""2017-04-26T17:46:36.453Z""],""confidence"":""yes""}"	"yes"	"blue"
