hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.vqa	Answer.confidence	Answer.vqa_answer
35NNO802AVK02203M7V9BCTPHP6NIN	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000018243.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=35NNO802AVK02203M7V9BCTPHP6NIN	3X73LLYYQ233SRND6RIP0KOUIJ8HNV	AOUZBLGN7NVT0	Submitted	Wed May 17 13:26:34 CDT 2017	Tue May 02 13:26:29 CDT 2017	Tue May 02 13:26:34 CDT 2017						"{""image"":""abstract_v002_train2015_000000018243.png"",""dataset"":""vizwiz"",""question"":""How many animals in the room?"",""answer"":""2"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:26:30.099Z"",""startInputTime"":""2017-05-02T18:26:33.292Z"",""submitTime"":""2017-05-02T18:26:34.386Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[50],""timeTypeStream"":[""2017-05-02T18:26:33.253Z""],""confidence"":""yes""}"	yes	2
35NNO802AVK02203M7V9BCTPHP6NIN	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000018243.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=35NNO802AVK02203M7V9BCTPHP6NIN	3XUHV3NRVLNZ22H72RM363O8RY85HT	AHWIOBB972VHR	Submitted	Wed May 17 13:27:15 CDT 2017	Tue May 02 13:27:09 CDT 2017	Tue May 02 13:27:15 CDT 2017						"{""image"":""abstract_v002_train2015_000000018243.png"",""dataset"":""vizwiz"",""question"":""How many animals in the room?"",""answer"":""2"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:27:11.672Z"",""startInputTime"":""2017-05-02T18:27:13.904Z"",""submitTime"":""2017-05-02T18:27:15.862Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[50],""timeTypeStream"":[""2017-05-02T18:27:13.903Z""],""confidence"":""yes""}"	yes	2
375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000006594.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3LJ7UR74RI29GFZIRKY66VFQDEKN4D	A28O0LXEATB5XE	Submitted	Wed May 17 13:11:16 CDT 2017	Tue May 02 13:10:31 CDT 2017	Tue May 02 13:11:16 CDT 2017						"{""image"":""abstract_v002_train2015_000000006594.png"",""dataset"":""vizwiz"",""question"":""Is he laying down?"",""answer"":""no"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:10:44.392Z"",""startInputTime"":""2017-05-02T18:11:22.631Z"",""submitTime"":""2017-05-02T18:11:25.490Z"",""deleteCnt"":1,""editCnt"":1,""keyTypeStream"":[78,79,80],""timeTypeStream"":[""2017-05-02T18:11:22.629Z"",""2017-05-02T18:11:22.833Z"",""2017-05-02T18:11:22.848Z""],""confidence"":""yes""}"	yes	no
375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000006594.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3DQQ64TANHALS2UFH5HH5C3CXMLWP5	A3L1OIVE57IMT2	Submitted	Wed May 17 13:23:33 CDT 2017	Tue May 02 13:23:27 CDT 2017	Tue May 02 13:23:33 CDT 2017						"{""image"":""abstract_v002_train2015_000000006594.png"",""dataset"":""vizwiz"",""question"":""Is he laying down?"",""answer"":""no"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:23:28.895Z"",""startInputTime"":""2017-05-02T18:23:31.817Z"",""submitTime"":""2017-05-02T18:23:33.361Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-05-02T18:23:31.815Z"",""2017-05-02T18:23:31.894Z""],""confidence"":""yes""}"	yes	no
375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000006594.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3YDTZAI2WY5628STMX089O2NADH14L	A24D98LB6OALQY	Submitted	Wed May 17 13:23:37 CDT 2017	Tue May 02 13:23:25 CDT 2017	Tue May 02 13:23:37 CDT 2017						"{""image"":""abstract_v002_train2015_000000006594.png"",""dataset"":""vizwiz"",""question"":""Is he laying down?"",""answer"":""no"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:23:26.366Z"",""startInputTime"":""2017-05-02T18:23:32.908Z"",""submitTime"":""2017-05-02T18:23:37.727Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-05-02T18:23:32.901Z"",""2017-05-02T18:23:33.201Z""],""confidence"":""yes""}"	yes	no
375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000006594.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3TXWC2NHN0F7TYXZGBBJMX0CM589S9	AOUZBLGN7NVT0	Submitted	Wed May 17 13:25:59 CDT 2017	Tue May 02 13:25:53 CDT 2017	Tue May 02 13:25:59 CDT 2017						"{""image"":""abstract_v002_train2015_000000006594.png"",""dataset"":""vizwiz"",""question"":""Is he laying down?"",""answer"":""No"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:25:54.698Z"",""startInputTime"":""2017-05-02T18:25:58.069Z"",""submitTime"":""2017-05-02T18:25:59.447Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-05-02T18:25:58.021Z"",""2017-05-02T18:25:58.269Z""],""confidence"":""yes""}"	yes	No
375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000006594.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=375VSR8FVWX7CQH5FI0CKR1PEZXZRK	3EFE17QCRDU084FIENZBZEY05IGHS7	AHWIOBB972VHR	Submitted	Wed May 17 13:26:47 CDT 2017	Tue May 02 13:26:40 CDT 2017	Tue May 02 13:26:47 CDT 2017						"{""image"":""abstract_v002_train2015_000000006594.png"",""dataset"":""vizwiz"",""question"":""Is he laying down?"",""answer"":""no"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:26:43.402Z"",""startInputTime"":""2017-05-02T18:26:45.937Z"",""submitTime"":""2017-05-02T18:26:48.035Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[78,79],""timeTypeStream"":[""2017-05-02T18:26:45.935Z"",""2017-05-02T18:26:46.055Z""],""confidence"":""yes""}"	yes	no
3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000000425.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3JJVG1YBECMPBPEL2ZC7KSLAWL15BB	A3QYPO5VNKFOF6	Submitted	Wed May 17 13:08:41 CDT 2017	Tue May 02 13:08:21 CDT 2017	Tue May 02 13:08:41 CDT 2017						"{""image"":""abstract_v002_train2015_000000000425.png"",""dataset"":""vizwiz"",""question"":""What is on the coffee table?"",""answer"":""ice cream"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:08:23.312Z"",""startInputTime"":""2017-05-02T18:08:36.318Z"",""submitTime"":""2017-05-02T18:08:40.247Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[73,67,69,67,82,69,65,77],""timeTypeStream"":[""2017-05-02T18:08:36.316Z"",""2017-05-02T18:08:36.440Z"",""2017-05-02T18:08:36.629Z"",""2017-05-02T18:08:36.883Z"",""2017-05-02T18:08:37.374Z"",""2017-05-02T18:08:37.562Z"",""2017-05-02T18:08:37.884Z"",""2017-05-02T18:08:37.985Z""],""confidence"":""maybe""}"	maybe	ice cream
3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000000425.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL16ANN97IU7WSH8YDY3UXM	36W0OB37HX3X9G1W9FTJV7V3SXEZHS	A3L1OIVE57IMT2	Submitted	Wed May 17 13:15:51 CDT 2017	Tue May 02 13:15:41 CDT 2017	Tue May 02 13:15:51 CDT 2017						"{""image"":""abstract_v002_train2015_000000000425.png"",""dataset"":""vizwiz"",""question"":""What is on the coffee table?"",""answer"":""plate"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:15:42.356Z"",""startInputTime"":""2017-05-02T18:15:49.075Z"",""submitTime"":""2017-05-02T18:15:51.444Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[80,76,65,84,69],""timeTypeStream"":[""2017-05-02T18:15:49.072Z"",""2017-05-02T18:15:49.246Z"",""2017-05-02T18:15:49.286Z"",""2017-05-02T18:15:49.487Z"",""2017-05-02T18:15:49.599Z""],""confidence"":""maybe""}"	maybe	plate
3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000000425.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3F1567XTNXUVGIIMO7MERXLB4HMQ90	A2S5F81DDMBUE8	Submitted	Wed May 17 13:20:32 CDT 2017	Tue May 02 13:20:12 CDT 2017	Tue May 02 13:20:32 CDT 2017						"{""image"":""abstract_v002_train2015_000000000425.png"",""dataset"":""vizwiz"",""question"":""What is on the coffee table?"",""answer"":""a cupcake"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:20:15.228Z"",""startInputTime"":""2017-05-02T18:20:25.856Z"",""submitTime"":""2017-05-02T18:20:34.801Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[65,67,85,80,67,65,75,69],""timeTypeStream"":[""2017-05-02T18:20:25.842Z"",""2017-05-02T18:20:26.313Z"",""2017-05-02T18:20:26.496Z"",""2017-05-02T18:20:26.596Z"",""2017-05-02T18:20:27.128Z"",""2017-05-02T18:20:27.320Z"",""2017-05-02T18:20:27.462Z"",""2017-05-02T18:20:27.581Z""],""confidence"":""yes""}"	yes	a cupcake
3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000000425.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3GGAI1SQEWN6T1RX8YPOCE2E01TCMH	A1UBNUY60OGSA1	Submitted	Wed May 17 13:26:59 CDT 2017	Tue May 02 13:26:49 CDT 2017	Tue May 02 13:26:59 CDT 2017						"{""image"":""abstract_v002_train2015_000000000425.png"",""dataset"":""vizwiz"",""question"":""What is on the coffee table?"",""answer"":""dessert "",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:26:50.745Z"",""startInputTime"":""2017-05-02T18:26:54.681Z"",""submitTime"":""2017-05-02T18:26:59.379Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[68,69,83,83,69,82,84],""timeTypeStream"":[""2017-05-02T18:26:54.678Z"",""2017-05-02T18:26:54.845Z"",""2017-05-02T18:26:55.036Z"",""2017-05-02T18:26:55.196Z"",""2017-05-02T18:26:55.348Z"",""2017-05-02T18:26:55.477Z"",""2017-05-02T18:26:55.973Z""],""confidence"":""yes""}"	yes	dessert 
3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000000425.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3Y40HMYLL16ANN97IU7WSH8YDY3UXM	3PQMUDRV7SVBALN6FTNIVOTSWXUIIA	A2HHK2B1GUH9GX	Submitted	Wed May 17 13:43:17 CDT 2017	Tue May 02 13:42:29 CDT 2017	Tue May 02 13:43:17 CDT 2017						"{""image"":""abstract_v002_train2015_000000000425.png"",""dataset"":""vizwiz"",""question"":""What is on the coffee table?"",""answer"":""a pastry"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:43:07.060Z"",""startInputTime"":""2017-05-02T18:43:11.272Z"",""submitTime"":""2017-05-02T18:43:17.048Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[65,80,65,83,84,82,89],""timeTypeStream"":[""2017-05-02T18:43:11.270Z"",""2017-05-02T18:43:12.413Z"",""2017-05-02T18:43:12.526Z"",""2017-05-02T18:43:12.622Z"",""2017-05-02T18:43:12.814Z"",""2017-05-02T18:43:13.038Z"",""2017-05-02T18:43:13.262Z""],""confidence"":""yes""}"	yes	a pastry
371Q3BEXDHXJD5HIU70HA16L01GZS8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000002680.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=371Q3BEXDHXJD5HIU70HA16L01GZS8	3YGXWBAF716QPB2R2UPSQKLEEA74CD	AQ53YJDPDDLZ	Submitted	Wed May 17 13:15:24 CDT 2017	Tue May 02 13:15:19 CDT 2017	Tue May 02 13:15:24 CDT 2017						"{""image"":""abstract_v002_train2015_000000002680.png"",""dataset"":""vizwiz"",""question"":""Is the woman expecting a guest?"",""answer"":""Yes"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:15:20.869Z"",""startInputTime"":""2017-05-02T18:15:22.269Z"",""submitTime"":""2017-05-02T18:15:24.210Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-05-02T18:15:22.265Z"",""2017-05-02T18:15:22.442Z"",""2017-05-02T18:15:22.538Z""],""confidence"":""yes""}"	yes	Yes
371Q3BEXDHXJD5HIU70HA16L01GZS8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000002680.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=371Q3BEXDHXJD5HIU70HA16L01GZS8	386CSBG1O0B8YZGOQ0J27NU9EGE6Q5	A1VJAKNGJPT0M3	Submitted	Wed May 17 13:15:27 CDT 2017	Tue May 02 13:15:17 CDT 2017	Tue May 02 13:15:27 CDT 2017						"{""image"":""abstract_v002_train2015_000000002680.png"",""dataset"":""vizwiz"",""question"":""Is the woman expecting a guest?"",""answer"":""Yes"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:15:16.904Z"",""startInputTime"":""2017-05-02T18:15:21.163Z"",""submitTime"":""2017-05-02T18:15:25.607Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-05-02T18:15:21.160Z"",""2017-05-02T18:15:21.394Z"",""2017-05-02T18:15:21.617Z""],""confidence"":""yes""}"	yes	Yes
371Q3BEXDHXJD5HIU70HA16L01GZS8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000002680.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=371Q3BEXDHXJD5HIU70HA16L01GZS8	3NG53N1RLW8A21YXJ21BRW0QFFI8P2	A3AV8KOZW78IEW	Submitted	Wed May 17 13:21:56 CDT 2017	Tue May 02 13:21:47 CDT 2017	Tue May 02 13:21:56 CDT 2017						"{""image"":""abstract_v002_train2015_000000002680.png"",""dataset"":""vizwiz"",""question"":""Is the woman expecting a guest?"",""answer"":""yes"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:27:52.010Z"",""startInputTime"":""2017-05-02T18:27:57.078Z"",""submitTime"":""2017-05-02T18:28:00.095Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-05-02T18:27:57.071Z"",""2017-05-02T18:27:57.561Z"",""2017-05-02T18:27:57.807Z""],""confidence"":""yes""}"	yes	yes
371Q3BEXDHXJD5HIU70HA16L01GZS8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000002680.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=371Q3BEXDHXJD5HIU70HA16L01GZS8	3Z7ISHFUH1K4G5036BZDIU24PEPZ8E	A37WDOIQH6JM6V	Submitted	Wed May 17 13:24:18 CDT 2017	Tue May 02 13:24:06 CDT 2017	Tue May 02 13:24:18 CDT 2017						"{""image"":""abstract_v002_train2015_000000002680.png"",""dataset"":""vizwiz"",""question"":""Is the woman expecting a guest?"",""answer"":""yes"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:24:08.182Z"",""startInputTime"":""2017-05-02T18:24:13.872Z"",""submitTime"":""2017-05-02T18:24:16.620Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-05-02T18:24:13.863Z"",""2017-05-02T18:24:13.982Z"",""2017-05-02T18:24:14.185Z""],""confidence"":""yes""}"	yes	yes
371Q3BEXDHXJD5HIU70HA16L01GZS8	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:13 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000002680.png	600	1296000	Tue May 09 12:58:13 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=371Q3BEXDHXJD5HIU70HA16L01GZS8	3R08VXYT7DKWMWQFLJN05QCRXSG7WA	A1FAZ7DF5HKZFB	Submitted	Wed May 17 13:26:25 CDT 2017	Tue May 02 13:26:15 CDT 2017	Tue May 02 13:26:25 CDT 2017						"{""image"":""abstract_v002_train2015_000000002680.png"",""dataset"":""vizwiz"",""question"":""Is the woman expecting a guest?"",""answer"":""yes"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:19:44.450Z"",""startInputTime"":""2017-05-02T18:19:49.600Z"",""submitTime"":""2017-05-02T18:19:53.042Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[89,69,83],""timeTypeStream"":[""2017-05-02T18:19:49.597Z"",""2017-05-02T18:19:50.009Z"",""2017-05-02T18:19:50.270Z""],""confidence"":""yes""}"	yes	yes
3ULIZ0H1VATLC7YZA0EHPWCH92W51O	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:14 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000009267.png	600	1296000	Tue May 09 12:58:14 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3ULIZ0H1VATLC7YZA0EHPWCH92W51O	3GM6G9ZBKOMNFIT8UKKE1O2IONSTMG	A150CIC6SJN8JC	Submitted	Wed May 17 13:22:59 CDT 2017	Tue May 02 13:22:53 CDT 2017	Tue May 02 13:22:59 CDT 2017							yes	3
3ULIZ0H1VATLC7YZA0EHPWCH92W51O	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:14 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000009267.png	600	1296000	Tue May 09 12:58:14 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3ULIZ0H1VATLC7YZA0EHPWCH92W51O	31LVTDXBL8ZQTLYVQJE41WMB0X5LRT	AHWIOBB972VHR	Submitted	Wed May 17 13:23:04 CDT 2017	Tue May 02 13:22:55 CDT 2017	Tue May 02 13:23:04 CDT 2017						"{""image"":""abstract_v002_train2015_000000009267.png"",""dataset"":""vizwiz"",""question"":""How many plants are on top of the fireplace?"",""answer"":""3"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:22:57.706Z"",""startInputTime"":""2017-05-02T18:23:04.161Z"",""submitTime"":""2017-05-02T18:23:05.570Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[51],""timeTypeStream"":[""2017-05-02T18:23:04.159Z""],""confidence"":""yes""}"	yes	3
3ULIZ0H1VATLC7YZA0EHPWCH92W51O	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:14 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000009267.png	600	1296000	Tue May 09 12:58:14 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3ULIZ0H1VATLC7YZA0EHPWCH92W51O	3J4Q2Z4UTZS6SEVUHIW65HTM2I7WQW	AOUZBLGN7NVT0	Submitted	Wed May 17 13:23:37 CDT 2017	Tue May 02 13:23:29 CDT 2017	Tue May 02 13:23:37 CDT 2017						"{""image"":""abstract_v002_train2015_000000009267.png"",""dataset"":""vizwiz"",""question"":""How many plants are on top of the fireplace?"",""answer"":""3"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:23:30.374Z"",""startInputTime"":""2017-05-02T18:23:35.838Z"",""submitTime"":""2017-05-02T18:23:37.226Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[51],""timeTypeStream"":[""2017-05-02T18:23:35.789Z""],""confidence"":""yes""}"	yes	3
3ULIZ0H1VATLC7YZA0EHPWCH92W51O	3WBZ6EY6WWZZDK11Y39O136416FULP	Answer question about image	"Given an image and a question about it, can you answer the question according to the image?"	"visual question answering, image question"	$0.02 	Tue May 02 12:58:14 CDT 2017	5	0	0	0	Reviewable	NotReviewed	abstract_v002_train2015_000000009267.png	600	1296000	Tue May 09 12:58:14 CDT 2017	https://requester.mturk.com/mturk/manageHIT?HITId=3ULIZ0H1VATLC7YZA0EHPWCH92W51O	30JNVC0ORA9OVO05MJA64EJZNUVHQI	A3AV8KOZW78IEW	Submitted	Wed May 17 13:26:42 CDT 2017	Tue May 02 13:26:32 CDT 2017	Tue May 02 13:26:42 CDT 2017						"{""image"":""abstract_v002_train2015_000000009267.png"",""dataset"":""vizwiz"",""question"":""How many plants are on top of the fireplace?"",""answer"":""3"",""rectangle"":null,""goPage2Time"":null,""startDrawTime"":null,""goPage3Time"":""2017-05-02T18:32:37.817Z"",""startInputTime"":""2017-05-02T18:32:43.319Z"",""submitTime"":""2017-05-02T18:32:46.713Z"",""deleteCnt"":0,""editCnt"":0,""keyTypeStream"":[51],""timeTypeStream"":[""2017-05-02T18:32:43.312Z""],""confidence"":""yes""}"	yes	3
